 0.1230E+00 0.6754E-06 0.1615E+04 0.1289E+16 0.9638E+15 0.3012E+15
 0.1239E+00 0.8355E-06 0.1617E+04 0.1595E+16 0.1058E+16 0.1725E+15
 0.1248E+00 0.8062E-06 0.1619E+04 0.1539E+16 0.1041E+16 -.3158E+14
 0.1258E+00 0.6051E-06 0.1620E+04 0.1155E+16 0.9166E+15 -.2168E+15
 0.1267E+00 0.3252E-06 0.1622E+04 0.6207E+15 0.7380E+15 -.3017E+15
 0.1276E+00 0.9074E-07 0.1624E+04 0.1732E+15 0.5806E+15 -.2527E+15
 0.1285E+00 0.7038E-09 0.1626E+04 0.1343E+13 0.5075E+15 -.9705E+14
 0.1294E+00 0.8645E-07 0.1628E+04 0.1650E+15 0.5422E+15 0.9243E+14
 0.1304E+00 0.3006E-06 0.1629E+04 0.5738E+15 0.6597E+15 0.2309E+15
 0.1313E+00 0.5413E-06 0.1631E+04 0.1033E+16 0.7997E+15 0.2594E+15
 0.1322E+00 0.6987E-06 0.1633E+04 0.1333E+16 0.8942E+15 0.1697E+15
 0.1331E+00 0.7041E-06 0.1635E+04 0.1344E+16 0.8981E+15 0.5814E+13
 0.1340E+00 0.5580E-06 0.1636E+04 0.1065E+16 0.8074E+15 -.1574E+15
 0.1349E+00 0.3274E-06 0.1638E+04 0.6248E+15 0.6595E+15 -.2486E+15
 0.1358E+00 0.1132E-06 0.1640E+04 0.2160E+15 0.5145E+15 -.2309E+15
 0.1367E+00 0.4720E-08 0.1642E+04 0.9009E+13 0.4280E+15 -.1169E+15
 0.1376E+00 0.4090E-07 0.1643E+04 0.7807E+14 0.4271E+15 0.3900E+14
 0.1385E+00 0.1951E-06 0.1645E+04 0.3724E+15 0.5001E+15 0.1663E+15
 0.1394E+00 0.3899E-06 0.1647E+04 0.7441E+15 0.6035E+15 0.2099E+15
 0.1403E+00 0.5331E-06 0.1649E+04 0.1018E+16 0.6830E+15 0.1544E+15
 0.1412E+00 0.5598E-06 0.1651E+04 0.1069E+16 0.6983E+15 0.2881E+14
 0.1421E+00 0.4599E-06 0.1652E+04 0.8778E+15 0.6404E+15 -.1077E+15
 0.1430E+00 0.2807E-06 0.1654E+04 0.5357E+15 0.5342E+15 -.1933E+15
 0.1439E+00 0.1034E-06 0.1656E+04 0.1974E+15 0.4255E+15 -.1911E+15
 0.1447E+00 0.6277E-08 0.1658E+04 0.1198E+14 0.3601E+15 -.1047E+15
 0.1456E+00 0.2888E-07 0.1659E+04 0.5512E+14 0.3627E+15 0.2437E+14
 0.1465E+00 0.1559E-06 0.1661E+04 0.2976E+15 0.4265E+15 0.1370E+15
 0.1474E+00 0.3256E-06 0.1663E+04 0.6214E+15 0.5175E+15 0.1829E+15
 0.1483E+00 0.4584E-06 0.1665E+04 0.8749E+15 0.5906E+15 0.1432E+15
 0.1491E+00 0.4937E-06 0.1666E+04 0.9423E+15 0.6104E+15 0.3806E+14
 0.1500E+00 0.4162E-06 0.1668E+04 0.7944E+15 0.5671E+15 -.8350E+14
 0.1509E+00 0.2622E-06 0.1670E+04 0.5005E+15 0.4804E+15 -.1660E+15
 0.1518E+00 0.1021E-06 0.1672E+04 0.1948E+15 0.3900E+15 -.1727E+15
 0.1526E+00 0.8187E-08 0.1674E+04 0.1563E+14 0.3372E+15 -.1012E+15
 0.1535E+00 0.2265E-07 0.1675E+04 0.4323E+14 0.3466E+15 0.1559E+14
 0.1544E+00 0.1388E-06 0.1677E+04 0.2648E+15 0.4146E+15 0.1252E+15
 0.1552E+00 0.3048E-06 0.1679E+04 0.5817E+15 0.5117E+15 0.1790E+15
 0.1561E+00 0.4475E-06 0.1681E+04 0.8541E+15 0.5957E+15 0.1538E+15
 0.1569E+00 0.5046E-06 0.1682E+04 0.9632E+15 0.6297E+15 0.6162E+14
 0.1578E+00 0.4523E-06 0.1684E+04 0.8633E+15 0.5990E+15 -.5643E+14
 0.1587E+00 0.3143E-06 0.1686E+04 0.5999E+15 0.5158E+15 -.1487E+15
 0.1595E+00 0.1510E-06 0.1688E+04 0.2881E+15 0.4143E+15 -.1761E+15
 0.1604E+00 0.3161E-07 0.1690E+04 0.6032E+14 0.3345E+15 -.1287E+15
 0.1612E+00 0.4222E-08 0.1691E+04 0.8057E+13 0.3052E+15 -.2952E+14
 0.1621E+00 0.7502E-07 0.1693E+04 0.1432E+15 0.3321E+15 0.7632E+14
 0.1629E+00 0.2070E-06 0.1695E+04 0.3950E+15 0.3962E+15 0.1422E+15
 0.1638E+00 0.3374E-06 0.1697E+04 0.6440E+15 0.4633E+15 0.1406E+15
 0.1646E+00 0.4064E-06 0.1698E+04 0.7757E+15 0.4996E+15 0.7441E+14
 0.1654E+00 0.3834E-06 0.1700E+04 0.7318E+15 0.4870E+15 -.2485E+14
 0.1663E+00 0.2797E-06 0.1702E+04 0.5338E+15 0.4304E+15 -.1118E+15
 0.1671E+00 0.1426E-06 0.1704E+04 0.2722E+15 0.3549E+15 -.1477E+15
 0.1680E+00 0.3378E-07 0.1705E+04 0.6447E+14 0.2939E+15 -.1173E+15
 0.1688E+00 0.1063E-08 0.1707E+04 0.2029E+13 0.2742E+15 -.3527E+14
 0.1696E+00 0.5786E-07 0.1709E+04 0.1104E+15 0.3036E+15 0.6122E+14
 0.1705E+00 0.1777E-06 0.1711E+04 0.3391E+15 0.3682E+15 0.1292E+15
 0.1713E+00 0.3066E-06 0.1713E+04 0.5852E+15 0.4388E+15 0.1390E+15
 0.1721E+00 0.3875E-06 0.1714E+04 0.7396E+15 0.4836E+15 0.8721E+14
 0.1730E+00 0.3853E-06 0.1716E+04 0.7354E+15 0.4824E+15 -.2350E+13
 0.1738E+00 0.3019E-06 0.1718E+04 0.5762E+15 0.4353E+15 -.8993E+14
 0.1746E+00 0.1743E-06 0.1720E+04 0.3328E+15 0.3617E+15 -.1375E+15
 0.1754E+00 0.5799E-07 0.1721E+04 0.1107E+15 0.2915E+15 -.1254E+15
 0.1762E+00 0.1652E-08 0.1723E+04 0.3152E+13 0.2521E+15 -.6073E+14
 0.1771E+00 0.2643E-07 0.1725E+04 0.5045E+14 0.2562E+15 0.2672E+14
 0.1779E+00 0.1173E-06 0.1727E+04 0.2238E+15 0.2973E+15 0.9793E+14
 0.1787E+00 0.2306E-06 0.1728E+04 0.4401E+15 0.3530E+15 0.1222E+15
 0.1795E+00 0.3143E-06 0.1730E+04 0.5999E+15 0.3956E+15 0.9024E+14
 0.1803E+00 0.3310E-06 0.1732E+04 0.6318E+15 0.4044E+15 0.1800E+14
 0.1811E+00 0.2742E-06 0.1734E+04 0.5233E+15 0.3747E+15 -.6128E+14
 0.1819E+00 0.1701E-06 0.1736E+04 0.3247E+15 0.3193E+15 -.1122E+15
 0.1828E+00 0.6556E-07 0.1737E+04 0.1251E+15 0.2620E+15 -.1127E+15
 0.1836E+00 0.6310E-08 0.1739E+04 0.1204E+14 0.2270E+15 -.6387E+14
 0.1844E+00 0.1698E-07 0.1741E+04 0.3240E+14 0.2280E+15 0.1150E+14
 0.1852E+00 0.9054E-07 0.1743E+04 0.1728E+15 0.2622E+15 0.7930E+14
 0.1860E+00 0.1922E-06 0.1744E+04 0.3669E+15 0.3122E+15 0.1096E+15
 0.1868E+00 0.2756E-06 0.1746E+04 0.5259E+15 0.3541E+15 0.8983E+14
 0.1876E+00 0.3033E-06 0.1748E+04 0.5788E+15 0.3681E+15 0.2986E+14
 0.1884E+00 0.2636E-06 0.1750E+04 0.5031E+15 0.3474E+15 -.4277E+14
 0.1892E+00 0.1749E-06 0.1751E+04 0.3338E+15 0.3002E+15 -.9562E+14
 0.1900E+00 0.7674E-07 0.1753E+04 0.1465E+15 0.2465E+15 -.1058E+15
 0.1908E+00 0.1188E-07 0.1755E+04 0.2268E+14 0.2081E+15 -.6992E+14
 0.1915E+00 0.7114E-08 0.1757E+04 0.1358E+14 0.1993E+15 -.5139E+13
 0.1923E+00 0.6177E-07 0.1759E+04 0.1179E+15 0.2208E+15 0.5892E+14
 0.1931E+00 0.1487E-06 0.1760E+04 0.2838E+15 0.2599E+15 0.9371E+14
 0.1939E+00 0.2270E-06 0.1762E+04 0.4333E+15 0.2964E+15 0.8445E+14
 0.1947E+00 0.2608E-06 0.1764E+04 0.4978E+15 0.3123E+15 0.3642E+14
 0.1955E+00 0.2350E-06 0.1766E+04 0.4485E+15 0.2996E+15 -.2785E+14
 0.1963E+00 0.1618E-06 0.1767E+04 0.3087E+15 0.2634E+15 -.7894E+14
 0.1970E+00 0.7458E-07 0.1769E+04 0.1423E+15 0.2200E+15 -.9397E+14
 0.1978E+00 0.1275E-07 0.1771E+04 0.2433E+14 0.1884E+15 -.6666E+14
 0.1986E+00 0.3606E-08 0.1773E+04 0.6882E+13 0.1823E+15 -.9854E+13
 0.1994E+00 0.5041E-07 0.1774E+04 0.9621E+14 0.2035E+15 0.5045E+14
 0.2001E+00 0.1312E-06 0.1776E+04 0.2504E+15 0.2416E+15 0.8709E+14
 0.2009E+00 0.2090E-06 0.1778E+04 0.3989E+15 0.2788E+15 0.8387E+14
 0.2017E+00 0.2486E-06 0.1780E+04 0.4745E+15 0.2978E+15 0.4267E+14
 0.2025E+00 0.2323E-06 0.1782E+04 0.4433E+15 0.2900E+15 -.1759E+14
 0.2032E+00 0.1677E-06 0.1783E+04 0.3200E+15 0.2588E+15 -.6965E+14
 0.2040E+00 0.8399E-07 0.1785E+04 0.1603E+15 0.2182E+15 -.9019E+14
 0.2048E+00 0.1882E-07 0.1787E+04 0.3592E+14 0.1864E+15 -.7026E+14
 0.2055E+00 0.1165E-08 0.1789E+04 0.2224E+13 0.1775E+15 -.1903E+14
 0.2063E+00 0.3865E-07 0.1790E+04 0.7377E+14 0.1953E+15 0.4041E+14
 0.2070E+00 0.1143E-06 0.1792E+04 0.2181E+15 0.2318E+15 0.8151E+14
 0.2078E+00 0.1942E-06 0.1794E+04 0.3706E+15 0.2704E+15 0.8614E+14
 0.2086E+00 0.2429E-06 0.1796E+04 0.4635E+15 0.2941E+15 0.5250E+14
 0.2093E+00 0.2389E-06 0.1797E+04 0.4560E+15 0.2922E+15 -.4247E+13
 0.2101E+00 0.1844E-06 0.1799E+04 0.3519E+15 0.2655E+15 -.5884E+14
 0.2108E+00 0.1034E-06 0.1801E+04 0.1974E+15 0.2257E+15 -.8726E+14
 0.2116E+00 0.3169E-07 0.1803E+04 0.6048E+14 0.1898E+15 -.7731E+14
 0.2123E+00 0.3165E-09 0.1805E+04 0.6041E+12 0.1732E+15 -.3382E+14
 0.2131E+00 0.2235E-07 0.1806E+04 0.4266E+14 0.1822E+15 0.2375E+14
 0.2138E+00 0.8731E-07 0.1808E+04 0.1666E+15 0.2121E+15 0.7002E+14
 0.2146E+00 0.1662E-06 0.1810E+04 0.3171E+15 0.2486E+15 0.8500E+14
 0.2153E+00 0.2243E-06 0.1812E+04 0.4282E+15 0.2741E+15 0.6271E+14
 0.2161E+00 0.2369E-06 0.1813E+04 0.4521E+15 0.2752E+15 0.1350E+14
 0.2168E+00 0.1990E-06 0.1815E+04 0.3798E+15 0.2482E+15 -.4082E+14
 0.2175E+00 0.1277E-06 0.1817E+04 0.2438E+15 0.1995E+15 -.7684E+14
